*Este fichero CSV incluye la informaciÃġn agregada por dÃ­a de los casos de COVID-19 diagnosticados, hospitalizados, ingresados en UCIs y fallecidos notificados a la Red Nacional de Vigilancia EpidemiolÃġgica desde el 1 de enero de 2020 y desagregados por Comunidad AutÃġnoma de declaraciÃġn.
*No se dispone de fecha de diagnÃġstico para 10.830 casos, de fecha de hospitalizaciÃġn de 11.909 hospitalizados, de fecha de ingreso en UCI de 1.872 casos ingresados en UCI y de fecha de fallecimiento de 447 fallecidos. 
*Estos datos incluyen casos diagnosticados retrospectivamente al inicio de la epidemia.
*Los anÃḂlisis realizados con los datos incluidos en este CSV pueden dar resultados marginalmente diferentes a los anÃḂlisis realizados por los servicios de vigilancia de la Red Nacional de Vigilancia EpidemiolÃġgica que pueden incluir los casos con fechas faltantes imputÃḂndoles fechas estimadas alternativas y pueden utilizar para algunos anÃḂlisis agregaciones temporales utilizando otras fechas asociadas a los casos (p.e.: fecha de inicio de sÃ­ntomas). 
*Estos datos se actualizarÃḂn diariamente con la informaciÃġn recibida de las Comunidades AutÃġnomas.

CCAA_ISO;Fecha;Casos_Diagnosticados;Hospitalizados;UCI;Fallecidos
ES-ML;18-03-2020;1;0;0;0
ES-NC;18-03-2020;105;68;3;3
ES-PV;18-03-2020;228;154;8;19
ES-RI;18-03-2020;46;24;0;0
ES-VC;18-03-2020;231;135;20;15
ES-AN;19-03-2020;339;171;21;15
ES-AR;19-03-2020;92;43;10;6
ES-AS;19-03-2020;119;29;3;2
ES-CB;19-03-2020;54;0;0;0
ES-CE;19-03-2020;4;0;0;0
ES-CL;19-03-2020;280;202;13;19
ES-CM;19-03-2020;245;189;8;24
ES-CN;19-03-2020;73;33;4;3
ES-CT;19-03-2020;1344;567;59;55
ES-EX;19-03-2020;26;34;3;3
ES-GA;19-03-2020;158;58;10;1
ES-IB;19-03-2020;42;8;2;1
ES-MC;19-03-2020;36;18;2;0
ES-MD;19-03-2020;2372;1485;94;154
ES-ML;19-03-2020;3;1;0;0
ES-NC;19-03-2020;91;43;2;2
ES-PV;19-03-2020;265;136;15;16
ES-RI;19-03-2020;68;32;3;4
ES-VC;19-03-2020;246;161;22;9
ES-AN;20-03-2020;318;196;20;14
ES-AR;20-03-2020;105;61;10;5
ES-AS;20-03-2020;95;29;5;3
ES-CB;20-03-2020;59;0;0;2
ES-CL;20-03-2020;363;186;22;20
ES-CM;20-03-2020;422;258;20;40
ES-CN;20-03-2020;76;25;8;3
ES-CT;20-03-2020;1474;646;54;72
ES-EX;20-03-2020;63;43;2;3
ES-GA;20-03-2020;275;75;6;5
ES-IB;20-03-2020;75;10;3;1
ES-MC;20-03-2020;49;34;1;1
ES-MD;20-03-2020;2296;1620;100;208
ES-ML;20-03-2020;1;6;1;0
ES-NC;20-03-2020;119;84;3;5
ES-PV;20-03-2020;329;200;6;16
ES-RI;20-03-2020;73;34;4;12
ES-VC;20-03-2020;314;221;30;19
ES-AN;21-03-2020;381;232;29;18
ES-AR;21-03-2020;116;76;9;4
ES-AS;21-03-2020;49;33;4;5
ES-CB;21-03-2020;68;0;0;3
ES-CL;21-03-2020;309;197;25;38
ES-CM;21-03-2020;377;245;15;47
ES-CN;21-03-2020;90;39;2;0
ES-CT;21-03-2020;1225;576;43;82
ES-EX;21-03-2020;51;46;5;4
ES-GA;21-03-2020;247;88;9;5
ES-IB;21-03-2020;68;10;6;5
ES-MC;21-03-2020;59;14;6;0
ES-MD;21-03-2020;1932;1249;87;234
ES-ML;21-03-2020;0;2;0;0
ES-NC;21-03-2020;120;61;7;4
ES-PV;21-03-2020;319;203;12;21
ES-RI;21-03-2020;84;25;5;9
ES-VC;21-03-2020;279;236;31;22
ES-AN;22-03-2020;367;214;37;28
ES-AR;22-03-2020;103;59;9;11
ES-AS;22-03-2020;52;30;3;10
ES-CB;22-03-2020;71;0;0;2
ES-CE;22-03-2020;2;0;0;0
ES-CL;22-03-2020;395;197;11;37
ES-CM;22-03-2020;398;302;20;49
ES-CN;22-03-2020;73;34;9;4
ES-CT;22-03-2020;1038;527;54;98
ES-EX;22-03-2020;45;50;5;6
ES-GA;22-03-2020;237;80;11;4
ES-IB;22-03-2020;57;8;9;3
ES-MC;22-03-2020;34;27;7;2
ES-MD;22-03-2020;1661;1191;88;230
ES-ML;22-03-2020;3;0;0;0
ES-NC;22-03-2020;87;53;13;9
ES-PV;22-03-2020;315;164;15;21
ES-RI;22-03-2020;61;18;4;0
ES-VC;22-03-2020;298;226;37;29
ES-AN;23-03-2020;555;366;29;29
ES-AR;23-03-2020;120;85;14;11
ES-AS;23-03-2020;133;36;5;4
ES-CB;23-03-2020;75;0;0;4
ES-CE;23-03-2020;1;0;0;0
ES-CL;23-03-2020;480;271;24;55
ES-CM;23-03-2020;581;391;23;85
ES-CN;23-03-2020;93;33;6;4
ES-CT;23-03-2020;1521;775;66;136
ES-EX;23-03-2020;228;65;9;10
ES-GA;23-03-2020;314;104;14;5
ES-IB;23-03-2020;89;12;7;3
ES-MC;23-03-2020;66;32;3;0
ES-MD;23-03-2020;2797;1828;109;273
ES-ML;23-03-2020;0;1;1;0
ES-NC;23-03-2020;160;93;9;9
ES-PV;23-03-2020;352;247;12;17
ES-RI;23-03-2020;108;27;3;9
ES-VC;23-03-2020;397;333;54;25
ES-AN;24-03-2020;559;349;41;36
ES-AR;24-03-2020;200;134;27;10
ES-AS;24-03-2020;58;36;9;3
ES-CB;24-03-2020;89;0;0;5
ES-CE;24-03-2020;1;1;0;0
ES-CL;24-03-2020;740;349;34;58
ES-CM;24-03-2020;475;439;31;83
ES-CN;24-03-2020;148;52;11;5
ES-CT;24-03-2020;1909;911;71;132
ES-EX;24-03-2020;155;65;7;16
ES-GA;24-03-2020;366;142;22;7
ES-IB;24-03-2020;104;4;6;5
ES-MC;24-03-2020;144;23;9;4
ES-MD;24-03-2020;3268;1716;104;281
ES-ML;24-03-2020;10;2;0;0
ES-NC;24-03-2020;189;85;9;10
ES-PV;24-03-2020;579;325;12;25
ES-RI;24-03-2020;173;37;6;6
ES-VC;24-03-2020;480;366;46;31
ES-AN;25-03-2020;645;347;38;31
ES-AR;25-03-2020;235;129;16;24
ES-AS;25-03-2020;80;43;10;0
ES-CB;25-03-2020;178;0;0;2
ES-CE;25-03-2020;1;1;2;0
ES-CL;25-03-2020;812;355;19;63
ES-CM;25-03-2020;613;421;29;104
ES-CN;25-03-2020;94;51;12;6
ES-CT;25-03-2020;1827;799;70;179
ES-EX;25-03-2020;174;60;9;11
ES-GA;25-03-2020;426;139;8;7
ES-IB;25-03-2020;89;8;6;3
ES-MC;25-03-2020;84;43;12;3
ES-MD;25-03-2020;3196;1671;88;286
ES-ML;25-03-2020;1;1;0;1
ES-NC;25-03-2020;196;126;11;12
ES-PV;25-03-2020;719;313;26;35
ES-RI;25-03-2020;182;47;4;13
ES-VC;25-03-2020;519;327;47;33
ES-AN;26-03-2020;675;375;58;46
ES-AR;26-03-2020;240;135;18;19
ES-AS;26-03-2020;69;45;9;10
ES-CB;26-03-2020;143;0;0;6
ES-CE;26-03-2020;7;0;0;0
ES-CL;26-03-2020;686;361;22;73
ES-CM;26-03-2020;560;384;24;111
ES-CN;26-03-2020;135;54;10;9
ES-CT;26-03-2020;1955;833;48;170
ES-EX;26-03-2020;209;67;9;16
ES-GA;26-03-2020;404;130;14;9
ES-IB;26-03-2020;89;6;7;4
ES-MC;26-03-2020;100;32;9;9
ES-MD;26-03-2020;3238;1534;84;290
ES-ML;26-03-2020;2;6;0;0
ES-NC;26-03-2020;229;89;6;17
ES-PV;26-03-2020;620;293;24;26
ES-RI;26-03-2020;164;54;2;9
ES-VC;26-03-2020;521;324;44;38
ES-AN;27-03-2020;643;359;38;48
ES-AR;27-03-2020;282;135;18;10
ES-AS;27-03-2020;77;65;2;5
ES-CB;27-03-2020;99;0;0;3
ES-CE;27-03-2020;0;0;0;1
ES-CL;27-03-2020;819;342;24;62
ES-CM;27-03-2020;757;362;20;95
ES-CN;27-03-2020;84;39;11;10
ES-CT;27-03-2020;1745;881;47;200
ES-EX;27-03-2020;159;50;1;21
ES-GA;27-03-2020;428;139;18;11
ES-IB;27-03-2020;97;12;8;5
ES-MC;27-03-2020;78;31;6;6
ES-MD;27-03-2020;2334;1365;86;330
ES-ML;27-03-2020;2;1;0;0
ES-NC;27-03-2020;165;96;5;12
ES-PV;27-03-2020;505;259;17;32
ES-RI;27-03-2020;150;52;3;6
ES-VC;27-03-2020;629;337;36;49
ES-AN;28-03-2020;647;240;41;28
ES-AR;28-03-2020;192;102;16;15
ES-AS;28-03-2020;106;37;5;3
ES-CB;28-03-2020;84;0;0;3
ES-CE;28-03-2020;6;0;0;0
ES-CL;28-03-2020;529;267;32;63
ES-CM;28-03-2020;484;269;20;104
ES-CN;28-03-2020;87;73;7;5
ES-CT;28-03-2020;1547;633;35;185
ES-EX;28-03-2020;97;38;2;17
ES-GA;28-03-2020;456;108;16;19
ES-IB;28-03-2020;77;4;2;6
ES-MC;28-03-2020;67;27;2;6
ES-MD;28-03-2020;1231;863;68;274
ES-ML;28-03-2020;3;5;0;0
ES-NC;28-03-2020;135;76;7;22
ES-PV;28-03-2020;574;208;14;36
ES-RI;28-03-2020;126;36;2;6
ES-VC;28-03-2020;607;221;42;46
ES-AN;29-03-2020;405;193;30;40
ES-AR;29-03-2020;143;66;7;19
ES-AS;29-03-2020;64;33;4;12
ES-CB;29-03-2020;86;0;0;3
ES-CE;29-03-2020;6;0;0;0
ES-CL;29-03-2020;362;220;17;88
ES-CM;29-03-2020;500;248;15;67
ES-CN;29-03-2020;91;27;10;5
ES-CT;29-03-2020;1169;519;39;193
ES-EX;29-03-2020;90;40;5;16
ES-GA;29-03-2020;309;125;15;11
ES-IB;29-03-2020;60;6;1;6
ES-MC;29-03-2020;50;26;3;9
ES-MD;29-03-2020;881;630;58;245
ES-ML;29-03-2020;5;0;1;0
ES-NC;29-03-2020;158;38;2;13
ES-PV;29-03-2020;246;121;13;39
ES-RI;29-03-2020;88;28;1;7
ES-VC;29-03-2020;329;184;26;36
ES-AN;30-03-2020;483;254;41;52
ES-AR;30-03-2020;188;101;7;31
ES-AS;30-03-2020;89;31;7;7
ES-CB;30-03-2020;58;0;0;15
ES-CE;30-03-2020;13;1;1;0
ES-CL;30-03-2020;481;265;18;81
ES-CM;30-03-2020;931;360;22;89
ES-CN;30-03-2020;90;36;12;4
ES-CT;30-03-2020;1720;732;48;215
ES-EX;30-03-2020;54;58;9;23
ES-GA;30-03-2020;399;104;15;27
ES-IB;30-03-2020;73;6;6;7
ES-MC;30-03-2020;54;37;3;3
ES-MD;30-03-2020;2260;1138;71;235
ES-ML;30-03-2020;4;0;0;0
ES-NC;30-03-2020;167;75;3;15
ES-PV;30-03-2020;328;201;10;41
ES-RI;30-03-2020;132;21;2;10
ES-VC;30-03-2020;418;259;33;54
ES-AN;31-03-2020;514;216;23;47
ES-AR;31-03-2020;283;80;13;27
ES-AS;31-03-2020;72;43;8;9
ES-CB;31-03-2020;57;0;0;11
ES-CE;31-03-2020;13;0;0;0
ES-CL;31-03-2020;652;237;16;76
ES-CM;31-03-2020;649;282;13;90
ES-CN;31-03-2020;77;27;6;7
ES-CT;31-03-2020;1726;697;47;199
ES-EX;31-03-2020;113;48;4;17
ES-GA;31-03-2020;321;107;13;20
ES-IB;31-03-2020;55;4;4;8
ES-MC;31-03-2020;53;16;3;6
ES-MD;31-03-2020;1892;880;61;247
ES-ML;31-03-2020;2;4;0;0
ES-NC;31-03-2020;191;66;5;15
ES-PV;31-03-2020;581;212;15;42
ES-RI;31-03-2020;185;41;4;13
ES-VC;31-03-2020;441;175;25;61
ES-AN;01-04-2020;469;210;20;43
ES-AR;01-04-2020;200;94;11;29
ES-AS;01-04-2020;68;16;4;1
ES-CB;01-04-2020;39;0;0;4
ES-CE;01-04-2020;2;1;1;0
ES-CL;01-04-2020;581;234;12;93
ES-CM;01-04-2020;858;227;12;90
ES-CN;01-04-2020;61;22;7;7
ES-CT;01-04-2020;1454;562;39;203
ES-EX;01-04-2020;56;36;5;20
ES-GA;01-04-2020;279;86;9;22
ES-IB;01-04-2020;98;8;6;7
ES-MC;01-04-2020;36;21;4;4
ES-MD;01-04-2020;1575;952;78;261
ES-NC;01-04-2020;166;75;5;11
ES-PV;01-04-2020;483;201;11;43
ES-RI;01-04-2020;132;33;4;6
ES-VC;01-04-2020;388;169;17;47
ES-AN;02-04-2020;466;203;25;54
ES-AR;02-04-2020;182;89;8;22
ES-AS;02-04-2020;69;32;1;4
ES-CB;02-04-2020;73;0;0;8
ES-CE;02-04-2020;4;0;0;0
ES-CL;02-04-2020;492;212;12;69
ES-CM;02-04-2020;524;203;8;77
ES-CN;02-04-2020;64;14;2;7
ES-CT;02-04-2020;1399;497;35;186
ES-EX;02-04-2020;55;32;4;20
ES-GA;02-04-2020;337;85;8;25
ES-IB;02-04-2020;88;2;5;9
ES-MC;02-04-2020;64;12;2;7
ES-MD;02-04-2020;1922;850;48;248
ES-ML;02-04-2020;14;2;0;1
ES-NC;02-04-2020;149;48;4;13
ES-PV;02-04-2020;492;132;9;33
ES-RI;02-04-2020;117;34;0;15
ES-VC;02-04-2020;332;138;14;50
ES-AN;03-04-2020;371;132;18;44
ES-AR;03-04-2020;172;78;10;29
ES-AS;03-04-2020;72;29;2;3
ES-CB;03-04-2020;68;0;0;2
ES-CE;03-04-2020;11;0;0;1
ES-CL;03-04-2020;485;185;11;67
ES-CM;03-04-2020;653;209;6;75
ES-CN;03-04-2020;40;22;2;5
ES-CT;03-04-2020;1473;549;37;182
ES-EX;03-04-2020;92;24;1;17
ES-GA;03-04-2020;308;93;9;27
ES-IB;03-04-2020;61;3;2;5
ES-MC;03-04-2020;44;34;4;7
ES-MD;03-04-2020;1843;815;51;179
ES-ML;03-04-2020;3;2;0;0
ES-NC;03-04-2020;117;67;4;18
ES-PV;03-04-2020;422;157;7;50
ES-RI;03-04-2020;217;42;0;16
ES-VC;03-04-2020;313;107;13;55
ES-AN;04-04-2020;372;84;9;51
ES-AR;04-04-2020;102;47;5;20
ES-AS;04-04-2020;54;17;3;4
ES-CB;04-04-2020;39;0;0;6
ES-CE;04-04-2020;10;0;0;0
ES-CL;04-04-2020;536;156;12;89
ES-CM;04-04-2020;410;137;10;94
ES-CN;04-04-2020;37;21;2;3
ES-CT;04-04-2020;1048;407;27;171
ES-EX;04-04-2020;81;16;2;11
ES-GA;04-04-2020;207;75;7;17
ES-IB;04-04-2020;45;2;1;6
ES-MC;04-04-2020;46;22;2;5
ES-MD;04-04-2020;873;561;46;144
ES-ML;04-04-2020;7;0;0;0
ES-NC;04-04-2020;106;33;0;7
ES-PV;04-04-2020;300;79;5;51
ES-RI;04-04-2020;98;34;0;11
ES-VC;04-04-2020;278;91;12;47
ES-AN;05-04-2020;121;69;12;40
ES-AR;05-04-2020;89;43;8;29
ES-AS;05-04-2020;55;16;1;6
ES-CB;05-04-2020;27;0;0;9
ES-CE;05-04-2020;1;0;0;1
ES-CL;05-04-2020;345;99;8;78
ES-CM;05-04-2020;291;148;11;67
ES-CN;05-04-2020;47;18;3;2
ES-CT;05-04-2020;689;312;28;149
ES-EX;05-04-2020;33;27;2;14
ES-GA;05-04-2020;184;44;8;27
ES-IB;05-04-2020;19;4;1;2
ES-MC;05-04-2020;19;12;1;14
ES-MD;05-04-2020;587;453;35;192
ES-ML;05-04-2020;6;0;0;0
ES-NC;05-04-2020;173;33;5;19
ES-PV;05-04-2020;197;51;2;46
ES-RI;05-04-2020;86;21;0;11
ES-VC;05-04-2020;158;78;12;42
ES-AN;06-04-2020;216;116;9;42
ES-AR;06-04-2020;156;60;8;36
ES-AS;06-04-2020;22;24;2;8
ES-CB;06-04-2020;32;0;0;8
ES-CE;06-04-2020;0;0;0;1
ES-CL;06-04-2020;526;143;4;66
ES-CM;06-04-2020;588;202;6;71
ES-CN;06-04-2020;38;19;0;3
ES-CT;06-04-2020;1203;449;23;173
ES-EX;06-04-2020;55;34;3;18
ES-GA;06-04-2020;253;72;5;16
ES-IB;06-04-2020;55;0;2;2
ES-MC;06-04-2020;34;14;2;5
ES-MD;06-04-2020;1580;631;39;189
ES-NC;06-04-2020;97;55;2;16
ES-PV;06-04-2020;242;101;5;51
ES-RI;06-04-2020;102;25;3;14
ES-VC;06-04-2020;151;97;12;38
ES-AN;07-04-2020;277;108;12;39
ES-AR;07-04-2020;81;65;5;31
ES-AS;07-04-2020;29;29;1;6
ES-CB;07-04-2020;72;0;0;3
ES-CL;07-04-2020;407;172;11;70
ES-CM;07-04-2020;489;162;3;61
ES-CN;07-04-2020;66;16;1;0
ES-CT;07-04-2020;1213;427;27;164
ES-EX;07-04-2020;63;36;3;10
ES-GA;07-04-2020;228;52;3;28
ES-IB;07-04-2020;34;3;1;10
ES-MC;07-04-2020;31;8;1;4
ES-MD;07-04-2020;1344;662;31;169
ES-ML;07-04-2020;1;1;0;0
ES-NC;07-04-2020;192;50;0;20
ES-PV;07-04-2020;422;98;1;47
ES-RI;07-04-2020;94;25;1;15
ES-VC;07-04-2020;229;97;6;58
ES-AN;08-04-2020;290;100;13;54
ES-AR;08-04-2020;179;46;2;25
ES-AS;08-04-2020;46;23;3;6
ES-CB;08-04-2020;53;0;0;5
ES-CE;08-04-2020;3;0;0;0
ES-CL;08-04-2020;562;144;8;68
ES-CM;08-04-2020;425;123;1;88
ES-CN;08-04-2020;28;28;0;4
ES-CT;08-04-2020;1252;409;21;178
ES-EX;08-04-2020;102;29;3;14
ES-GA;08-04-2020;216;43;5;12
ES-IB;08-04-2020;43;3;0;10
ES-MC;08-04-2020;28;11;0;6
ES-MD;08-04-2020;1341;578;37;176
ES-ML;08-04-2020;0;2;0;0
ES-NC;08-04-2020;128;41;1;12
ES-PV;08-04-2020;319;94;6;39
ES-RI;08-04-2020;81;21;0;15
ES-VC;08-04-2020;287;102;8;31
ES-AN;09-04-2020;210;73;11;32
ES-AR;09-04-2020;150;45;4;23
ES-AS;09-04-2020;48;28;1;16
ES-CB;09-04-2020;34;0;0;4
ES-CE;09-04-2020;4;0;0;0
ES-CL;09-04-2020;544;125;3;82
ES-CM;09-04-2020;229;81;2;64
ES-CN;09-04-2020;25;18;4;2
ES-CT;09-04-2020;1288;402;19;174
ES-EX;09-04-2020;76;27;0;17
ES-GA;09-04-2020;213;30;3;22
ES-IB;09-04-2020;23;0;0;5
ES-MC;09-04-2020;38;6;1;2
ES-MD;09-04-2020;918;459;19;122
ES-ML;09-04-2020;2;0;0;0
ES-NC;09-04-2020;124;21;0;17
ES-PV;09-04-2020;283;62;2;49
ES-RI;09-04-2020;93;24;2;7
ES-VC;09-04-2020;263;96;11;28
ES-AN;10-04-2020;209;75;4;46
ES-AR;10-04-2020;85;47;5;32
ES-AS;10-04-2020;43;28;0;5
ES-CB;10-04-2020;63;0;0;9
ES-CE;10-04-2020;2;0;0;0
ES-CL;10-04-2020;684;88;8;63
ES-CM;10-04-2020;367;89;5;54
ES-CN;10-04-2020;31;9;1;0
ES-CT;10-04-2020;1001;328;20;161
ES-EX;10-04-2020;39;10;2;13
ES-GA;10-04-2020;157;40;1;31
ES-IB;10-04-2020;16;0;1;7
ES-MC;10-04-2020;11;4;1;3
ES-MD;10-04-2020;939;420;25;156
ES-ML;10-04-2020;3;1;0;0
ES-NC;10-04-2020;139;25;1;13
ES-PV;10-04-2020;286;64;3;38
ES-RI;10-04-2020;98;22;0;9
ES-VC;10-04-2020;190;85;3;32
ES-AN;11-04-2020;155;68;5;23
ES-AR;11-04-2020;100;45;2;33
ES-AS;11-04-2020;82;26;3;17
ES-CB;11-04-2020;24;0;0;4
ES-CL;11-04-2020;365;94;2;73
ES-CM;11-04-2020;208;83;4;56
ES-CN;11-04-2020;41;7;0;2
ES-CT;11-04-2020;831;222;7;146
ES-EX;11-04-2020;21;8;0;7
ES-GA;11-04-2020;119;44;2;13
ES-IB;11-04-2020;16;0;0;5
ES-MC;11-04-2020;11;11;3;3
ES-MD;11-04-2020;630;346;22;139
ES-NC;11-04-2020;87;29;0;19
ES-PV;11-04-2020;152;48;2;42
ES-RI;11-04-2020;61;10;0;4
ES-VC;11-04-2020;146;58;7;40
ES-AN;12-04-2020;108;39;9;33
ES-AR;12-04-2020;89;28;4;20
ES-AS;12-04-2020;52;24;2;7
ES-CB;12-04-2020;26;0;0;8
ES-CE;12-04-2020;2;0;0;0
ES-CL;12-04-2020;414;62;3;63
ES-CM;12-04-2020;130;57;7;43
ES-CN;12-04-2020;4;3;0;0
ES-CT;12-04-2020;551;213;11;137
ES-EX;12-04-2020;18;10;1;11
ES-GA;12-04-2020;90;41;7;14
ES-IB;12-04-2020;12;1;1;2
ES-MC;12-04-2020;10;8;3;3
ES-MD;12-04-2020;400;258;22;123
ES-ML;12-04-2020;3;0;0;0
ES-NC;12-04-2020;130;23;0;11
ES-PV;12-04-2020;164;28;3;32
ES-RI;12-04-2020;29;8;0;5
ES-VC;12-04-2020;112;44;4;32
ES-AN;13-04-2020;146;56;7;21
ES-AR;13-04-2020;87;54;3;22
ES-AS;13-04-2020;30;21;4;8
ES-CB;13-04-2020;13;0;0;6
ES-CE;13-04-2020;1;0;0;0
ES-CL;13-04-2020;473;85;5;56
ES-CM;13-04-2020;194;81;3;54
ES-CN;13-04-2020;19;5;2;3
ES-CT;13-04-2020;627;212;13;133
ES-EX;13-04-2020;21;14;1;10
ES-GA;13-04-2020;137;39;5;12
ES-IB;13-04-2020;15;0;1;5
ES-MC;13-04-2020;13;7;0;2
ES-MD;13-04-2020;924;366;27;141
ES-NC;13-04-2020;53;19;0;22
ES-PV;13-04-2020;175;41;0;45
ES-RI;13-04-2020;49;14;0;12
ES-VC;13-04-2020;87;54;3;35
ES-AN;14-04-2020;150;59;2;34
ES-AR;14-04-2020;73;43;4;29
ES-AS;14-04-2020;59;16;2;8
ES-CB;14-04-2020;26;0;0;6
ES-CE;14-04-2020;2;0;0;0
ES-CL;14-04-2020;448;115;6;60
ES-CM;14-04-2020;325;112;2;66
ES-CN;14-04-2020;10;6;1;2
ES-CT;14-04-2020;1097;261;17;145
ES-EX;14-04-2020;68;17;0;8
ES-GA;14-04-2020;170;44;1;16
ES-IB;14-04-2020;18;2;0;8
ES-MC;14-04-2020;23;3;0;3
ES-MD;14-04-2020;1013;382;20;134
ES-ML;14-04-2020;1;1;0;0
ES-NC;14-04-2020;70;32;0;11
ES-PV;14-04-2020;195;52;2;32
ES-RI;14-04-2020;55;12;0;11
ES-VC;14-04-2020;148;59;4;32
ES-AN;15-04-2020;127;37;8;27
ES-AR;15-04-2020;74;47;7;16
ES-AS;15-04-2020;22;11;1;4
ES-CB;15-04-2020;25;0;0;6
ES-CL;15-04-2020;400;89;4;56
ES-CM;15-04-2020;277;77;3;59
ES-CN;15-04-2020;22;2;0;6
ES-CT;15-04-2020;1187;234;14;134
ES-EX;15-04-2020;26;18;0;12
ES-GA;15-04-2020;103;33;0;12
ES-IB;15-04-2020;11;0;0;8
ES-MC;15-04-2020;13;5;1;0
ES-MD;15-04-2020;843;270;19;126
ES-ML;15-04-2020;1;0;0;0
ES-NC;15-04-2020;85;19;0;15
ES-PV;15-04-2020;202;34;0;29
ES-RI;15-04-2020;57;15;0;8
ES-VC;15-04-2020;169;61;6;34
ES-AN;16-04-2020;121;47;4;25
ES-AR;16-04-2020;83;22;1;19
ES-AS;16-04-2020;53;13;1;10
ES-CB;16-04-2020;31;0;0;3
ES-CE;16-04-2020;1;0;0;0
ES-CL;16-04-2020;285;101;3;50
ES-CM;16-04-2020;216;82;1;45
ES-CN;16-04-2020;18;6;1;3
ES-CT;16-04-2020;1160;202;7;120
ES-EX;16-04-2020;27;16;1;7
ES-GA;16-04-2020;77;35;6;11
ES-IB;16-04-2020;27;1;0;7
ES-MC;16-04-2020;5;6;1;2
ES-MD;16-04-2020;810;279;16;112
ES-ML;16-04-2020;1;0;0;0
ES-NC;16-04-2020;45;23;2;10
ES-PV;16-04-2020;212;39;0;27
ES-RI;16-04-2020;52;14;2;8
ES-VC;16-04-2020;144;41;3;27
ES-AN;17-04-2020;126;43;4;26
ES-AR;17-04-2020;58;39;8;19
ES-AS;17-04-2020;24;43;0;4
ES-CB;17-04-2020;24;0;0;7
ES-CL;17-04-2020;292;81;1;48
ES-CM;17-04-2020;222;68;2;50
ES-CN;17-04-2020;20;4;2;3
ES-CT;17-04-2020;1329;210;5;138
ES-EX;17-04-2020;73;13;1;3
ES-GA;17-04-2020;89;14;1;12
ES-IB;17-04-2020;15;0;2;8
ES-MC;17-04-2020;7;1;1;4
ES-MD;17-04-2020;838;251;21;105
ES-NC;17-04-2020;43;19;0;14
ES-PV;17-04-2020;128;28;2;31
ES-RI;17-04-2020;47;16;1;8
ES-VC;17-04-2020;99;32;2;23
ES-AN;18-04-2020;71;40;1;19
ES-AR;18-04-2020;49;18;2;17
ES-AS;18-04-2020;17;12;1;7
ES-CB;18-04-2020;46;0;0;4
ES-CL;18-04-2020;159;54;1;48
ES-CM;18-04-2020;121;40;1;42
ES-CN;18-04-2020;14;1;1;1
ES-CT;18-04-2020;737;113;6;116
ES-EX;18-04-2020;22;10;1;7
ES-GA;18-04-2020;89;19;3;19
ES-IB;18-04-2020;10;1;1;3
ES-MC;18-04-2020;8;1;0;1
ES-MD;18-04-2020;521;179;7;95
ES-NC;18-04-2020;64;12;1;14
ES-PV;18-04-2020;149;17;2;26
ES-RI;18-04-2020;19;8;1;5
ES-VC;18-04-2020;66;33;2;11
ES-AN;19-04-2020;52;22;3;19
ES-AR;19-04-2020;51;29;2;10
ES-AS;19-04-2020;10;5;1;2
ES-CB;19-04-2020;33;0;0;4
ES-CL;19-04-2020;162;74;0;37
ES-CM;19-04-2020;118;41;2;44
ES-CN;19-04-2020;10;7;1;1
ES-CT;19-04-2020;490;106;3;111
ES-EX;19-04-2020;16;14;0;6
ES-GA;19-04-2020;65;15;1;6
ES-IB;19-04-2020;14;0;0;3
ES-MC;19-04-2020;0;2;1;2
ES-MD;19-04-2020;228;157;16;98
ES-ML;19-04-2020;1;0;0;0
ES-NC;19-04-2020;63;8;0;11
ES-PV;19-04-2020;62;10;2;23
ES-RI;19-04-2020;14;3;0;8
ES-VC;19-04-2020;33;20;1;15
ES-AN;20-04-2020;72;34;4;28
ES-AR;20-04-2020;59;32;2;13
ES-AS;20-04-2020;7;7;2;4
ES-CB;20-04-2020;14;0;0;5
ES-CL;20-04-2020;283;60;0;43
ES-CM;20-04-2020;191;58;3;43
ES-CN;20-04-2020;15;4;1;1
ES-CT;20-04-2020;867;154;4;92
ES-EX;20-04-2020;29;15;0;7
ES-GA;20-04-2020;69;27;1;10
ES-IB;20-04-2020;9;2;0;1
ES-MC;20-04-2020;8;2;0;0
ES-MD;20-04-2020;653;185;13;99
ES-NC;20-04-2020;42;25;1;5
ES-PV;20-04-2020;70;17;0;15
ES-RI;20-04-2020;24;7;0;3
ES-VC;20-04-2020;64;18;2;16
ES-AN;21-04-2020;114;34;4;23
ES-AR;21-04-2020;81;27;3;25
ES-AS;21-04-2020;10;6;0;8
ES-CB;21-04-2020;17;0;0;4
ES-CE;21-04-2020;1;0;0;0
ES-CL;21-04-2020;322;90;1;41
ES-CM;21-04-2020;160;69;2;34
ES-CN;21-04-2020;14;6;0;3
ES-CT;21-04-2020;915;163;6;104
ES-EX;21-04-2020;27;13;1;7
ES-GA;21-04-2020;82;26;1;14
ES-IB;21-04-2020;15;0;0;3
ES-MC;21-04-2020;8;1;1;2
ES-MD;21-04-2020;632;176;14;98
ES-NC;21-04-2020;45;13;2;10
ES-PV;21-04-2020;133;25;0;28
ES-RI;21-04-2020;27;6;1;5
ES-VC;21-04-2020;81;31;1;18
ES-AN;22-04-2020;68;17;3;15
ES-AR;22-04-2020;49;29;1;12
