ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CE,2020-04-19,0,0,0,0,0,0
CL,2020-04-19,162,150,12,0,0,0
CM,2020-04-19,118,77,41,0,0,0
CN,2020-04-19,10,10,0,0,0,0
CT,2020-04-19,499,490,0,0,0,9
EX,2020-04-19,16,12,4,0,0,0
GA,2020-04-19,65,60,4,0,1,0
IB,2020-04-19,25,22,3,0,0,0
MC,2020-04-19,0,0,0,0,0,0
MD,2020-04-19,231,231,0,0,0,0
ML,2020-04-19,1,1,0,0,0,0
NC,2020-04-19,63,60,3,0,0,0
PV,2020-04-19,62,58,0,2,0,2
RI,2020-04-19,14,14,0,0,0,0
VC,2020-04-19,33,25,6,0,0,2
AN,2020-04-20,72,56,16,0,0,0
AR,2020-04-20,61,55,0,1,0,5
AS,2020-04-20,7,7,0,0,0,0
CB,2020-04-20,14,14,0,0,0,0
CE,2020-04-20,0,0,0,0,0,0
CL,2020-04-20,283,240,43,0,0,0
CM,2020-04-20,191,131,60,0,0,0
CN,2020-04-20,15,13,0,0,0,2
CT,2020-04-20,886,867,0,0,0,19
EX,2020-04-20,29,19,10,0,0,0
GA,2020-04-20,69,62,3,0,4,0
IB,2020-04-20,12,9,3,0,0,0
MC,2020-04-20,8,6,2,0,0,0
MD,2020-04-20,671,671,0,0,0,0
ML,2020-04-20,0,0,0,0,0,0
NC,2020-04-20,42,40,2,0,0,0
PV,2020-04-20,70,68,0,2,0,0
RI,2020-04-20,26,26,0,0,0,0
VC,2020-04-20,64,51,12,0,0,1
AN,2020-04-21,114,105,9,0,0,0
AR,2020-04-21,81,71,0,0,0,10
AS,2020-04-21,10,10,0,0,0,0
CB,2020-04-21,17,17,0,0,0,0
CE,2020-04-21,1,1,0,0,0,0
CL,2020-04-21,322,300,22,0,0,0
CM,2020-04-21,160,112,48,0,0,0
CN,2020-04-21,14,14,0,0,0,0
CT,2020-04-21,935,915,0,0,0,20
EX,2020-04-21,27,25,2,0,0,0
GA,2020-04-21,82,79,1,0,2,0
IB,2020-04-21,15,13,2,0,0,0
MC,2020-04-21,8,8,0,0,0,0
MD,2020-04-21,639,639,0,0,0,0
ML,2020-04-21,0,0,0,0,0,0
NC,2020-04-21,45,44,1,0,0,0
PV,2020-04-21,141,130,0,11,0,0
RI,2020-04-21,41,40,1,0,0,0
VC,2020-04-21,81,66,9,0,0,6
AN,2020-04-22,68,56,12,0,0,0
AR,2020-04-22,50,45,1,0,0,4
AS,2020-04-22,11,11,0,0,0,0
CB,2020-04-22,18,18,0,0,0,0
CE,2020-04-22,0,0,0,0,0,0
CL,2020-04-22,301,277,24,0,0,0
CM,2020-04-22,167,128,39,0,0,0
CN,2020-04-22,23,22,0,0,0,1
CT,2020-04-22,982,962,0,0,0,20
EX,2020-04-22,49,41,8,0,0,0
GA,2020-04-22,57,54,1,0,2,0
IB,2020-04-22,4,4,0,0,0,0
MC,2020-04-22,4,3,1,0,0,0
MD,2020-04-22,745,745,0,0,0,0
ML,2020-04-22,1,1,0,0,0,0
NC,2020-04-22,44,42,2,0,0,0
PV,2020-04-22,119,110,0,7,0,2
RI,2020-04-22,47,46,1,0,0,0
VC,2020-04-22,81,71,7,0,0,3
AN,2020-04-23,68,63,5,0,0,0
AR,2020-04-23,49,49,0,0,0,0
AS,2020-04-23,4,4,0,0,0,0
CB,2020-04-23,26,26,0,0,0,0
CE,2020-04-23,0,0,0,0,0,0
CL,2020-04-23,192,175,17,0,0,0
CM,2020-04-23,150,114,36,0,0,0
CN,2020-04-23,11,11,0,0,0,0
CT,2020-04-23,692,680,0,0,1,11
EX,2020-04-23,78,70,8,0,0,0
GA,2020-04-23,97,88,4,0,5,0
IB,2020-04-23,10,9,1,0,0,0
MC,2020-04-23,11,11,0,0,0,0
MD,2020-04-23,492,492,0,0,0,0
ML,2020-04-23,2,1,0,1,0,0
NC,2020-04-23,53,51,2,0,0,0
PV,2020-04-23,155,152,0,2,0,1
RI,2020-04-23,31,31,0,0,0,0
VC,2020-04-23,101,92,7,0,0,2
AN,2020-04-24,72,60,12,0,0,0
AR,2020-04-24,62,57,0,0,0,5
AS,2020-04-24,4,4,0,0,0,0
CB,2020-04-24,13,13,0,0,0,0
CE,2020-04-24,0,0,0,0,0,0
CL,2020-04-24,238,210,28,0,0,0
CM,2020-04-24,157,102,54,0,0,1
CN,2020-04-24,14,14,0,0,0,0
CT,2020-04-24,737,712,0,0,5,20
EX,2020-04-24,44,37,7,0,0,0
GA,2020-04-24,54,48,5,0,1,0
IB,2020-04-24,5,4,1,0,0,0
MC,2020-04-24,7,5,2,0,0,0
MD,2020-04-24,595,595,0,0,0,0
ML,2020-04-24,1,1,0,0,0,0
NC,2020-04-24,42,41,1,0,0,0
PV,2020-04-24,145,135,0,10,0,0
RI,2020-04-24,19,18,1,0,0,0
VC,2020-04-24,77,65,11,0,0,1
AN,2020-04-25,53,48,5,0,0,0
AR,2020-04-25,26,26,0,0,0,0
AS,2020-04-25,12,12,0,0,0,0
CB,2020-04-25,15,15,0,0,0,0
CE,2020-04-25,0,0,0,0,0,0
CL,2020-04-25,208,199,9,0,0,0
CM,2020-04-25,89,63,24,0,0,2
CN,2020-04-25,12,12,0,0,0,0
CT,2020-04-25,340,333,0,0,0,7
EX,2020-04-25,17,12,4,1,0,0
GA,2020-04-25,46,45,1,0,0,0
IB,2020-04-25,6,6,0,0,0,0
MC,2020-04-25,2,2,0,0,0,0
MD,2020-04-25,254,254,0,0,0,0
ML,2020-04-25,2,2,0,0,0,0
NC,2020-04-25,70,69,1,0,0,0
PV,2020-04-25,72,62,0,9,0,1
RI,2020-04-25,18,18,0,0,0,0
VC,2020-04-25,55,47,3,0,0,5
AN,2020-04-26,15,14,1,0,0,0
AR,2020-04-26,14,13,0,0,0,1
AS,2020-04-26,2,2,0,0,0,0
CB,2020-04-26,24,24,0,0,0,0
CE,2020-04-26,0,0,0,0,0,0
CL,2020-04-26,121,115,6,0,0,0
CM,2020-04-26,62,38,24,0,0,0
CN,2020-04-26,7,7,0,0,0,0
CT,2020-04-26,269,267,0,0,0,2
EX,2020-04-26,7,5,2,0,0,0
GA,2020-04-26,31,28,2,0,1,0
IB,2020-04-26,6,5,1,0,0,0
MC,2020-04-26,1,1,0,0,0,0
MD,2020-04-26,151,151,0,0,0,0
ML,2020-04-26,4,4,0,0,0,0
NC,2020-04-26,25,25,0,0,0,0
PV,2020-04-26,51,46,0,5,0,0
RI,2020-04-26,5,5,0,0,0,0
VC,2020-04-26,24,16,5,0,0,3
AN,2020-04-27,55,47,8,0,0,0
AR,2020-04-27,55,46,0,0,0,9
AS,2020-04-27,6,6,0,0,0,0
CB,2020-04-27,10,10,0,0,0,0
CE,2020-04-27,0,0,0,0,0,0
CL,2020-04-27,203,184,19,0,0,0
CM,2020-04-27,137,76,61,0,0,0
CN,2020-04-27,12,12,0,0,0,0
CT,2020-04-27,292,279,0,0,0,13
EX,2020-04-27,14,8,5,1,0,0
GA,2020-04-27,53,50,3,0,0,0
IB,2020-04-27,6,6,0,0,0,0
MC,2020-04-27,7,0,7,0,0,0
MD,2020-04-27,647,647,0,0,0,0
ML,2020-04-27,0,0,0,0,0,0
NC,2020-04-27,31,29,2,0,0,0
PV,2020-04-27,70,65,0,4,0,1
RI,2020-04-27,8,7,1,0,0,0
VC,2020-04-27,48,42,6,0,0,0
AN,2020-04-28,38,29,9,0,0,0
AR,2020-04-28,67,60,0,0,0,7
AS,2020-04-28,15,15,0,0,0,0
CB,2020-04-28,26,26,0,0,0,0
CE,2020-04-28,1,1,0,0,0,0
CL,2020-04-28,178,163,15,0,0,0
CM,2020-04-28,136,78,58,0,0,0
CN,2020-04-28,7,6,0,0,0,1
CT,2020-04-28,425,420,0,0,0,5
EX,2020-04-28,37,32,5,0,0,0
GA,2020-04-28,46,39,4,0,3,0
IB,2020-04-28,5,5,0,0,0,0
MC,2020-04-28,7,6,1,0,0,0
MD,2020-04-28,569,569,0,0,0,0
ML,2020-04-28,1,1,0,0,0,0
NC,2020-04-28,32,29,3,0,0,0
PV,2020-04-28,68,54,0,12,0,2
RI,2020-04-28,17,17,0,0,0,0
VC,2020-04-28,67,55,10,0,0,2
AN,2020-04-29,47,39,8,0,0,0
AR,2020-04-29,28,22,0,0,0,6
AS,2020-04-29,11,11,0,0,0,0
CB,2020-04-29,26,26,0,0,0,0
CE,2020-04-29,0,0,0,0,0,0
CL,2020-04-29,120,98,22,0,0,0
CM,2020-04-29,158,112,46,0,0,0
CN,2020-04-29,3,2,0,0,0,1
CT,2020-04-29,316,305,0,0,0,11
EX,2020-04-29,21,15,6,0,0,0
GA,2020-04-29,43,41,1,0,1,0
IB,2020-04-29,9,6,3,0,0,0
MC,2020-04-29,9,8,1,0,0,0
MD,2020-04-29,455,455,0,0,0,0
ML,2020-04-29,2,2,0,0,0,0
NC,2020-04-29,30,28,2,0,0,0
PV,2020-04-29,87,86,0,1,0,0
RI,2020-04-29,19,19,0,0,0,0
VC,2020-04-29,98,84,13,0,0,1
AN,2020-04-30,61,52,9,0,0,0
AR,2020-04-30,37,34,0,0,0,3
AS,2020-04-30,15,15,0,0,0,0
CB,2020-04-30,14,14,0,0,0,0
CE,2020-04-30,0,0,0,0,0,0
CL,2020-04-30,147,137,10,0,0,0
CM,2020-04-30,150,96,54,0,0,0
CN,2020-04-30,9,9,0,0,0,0
CT,2020-04-30,335,325,0,0,0,10
EX,2020-04-30,25,20,5,0,0,0
GA,2020-04-30,39,38,0,0,1,0
IB,2020-04-30,9,6,3,0,0,0
MC,2020-04-30,3,2,1,0,0,0
MD,2020-04-30,338,338,0,0,0,0
ML,2020-04-30,1,1,0,0,0,0
NC,2020-04-30,29,28,1,0,0,0
PV,2020-04-30,137,131,0,5,0,1
RI,2020-04-30,8,8,0,0,0,0
VC,2020-04-30,82,71,9,0,0,2
AN,2020-05-01,42,37,5,0,0,0
AR,2020-05-01,19,19,0,0,0,0
AS,2020-05-01,1,1,0,0,0,0
CB,2020-05-01,12,12,0,0,0,0
CE,2020-05-01,0,0,0,0,0,0
CL,2020-05-01,81,77,4,0,0,0
CM,2020-05-01,81,47,34,0,0,0
CN,2020-05-01,8,8,0,0,0,0
CT,2020-05-01,191,188,0,0,0,3
EX,2020-05-01,26,24,2,0,0,0
GA,2020-05-01,32,31,1,0,0,0
IB,2020-05-01,7,7,0,0,0,0
MC,2020-05-01,2,1,1,0,0,0
MD,2020-05-01,150,150,0,0,0,0
ML,2020-05-01,1,1,0,0,0,0
NC,2020-05-01,30,29,1,0,0,0
PV,2020-05-01,53,43,0,8,0,2
RI,2020-05-01,2,2,0,0,0,0
VC,2020-05-01,58,51,7,0,0,0
AN,2020-05-02,29,25,4,0,0,0
AR,2020-05-02,25,22,0,0,0,3
AS,2020-05-02,2,2,0,0,0,0
CB,2020-05-02,4,4,0,0,0,0
CE,2020-05-02,0,0,0,0,0,0
CL,2020-05-02,65,61,4,0,0,0
CM,2020-05-02,39,20,19,0,0,0
CN,2020-05-02,5,5,0,0,0,0
CT,2020-05-02,140,133,0,0,0,7
EX,2020-05-02,7,4,3,0,0,0
GA,2020-05-02,24,22,2,0,0,0
IB,2020-05-02,2,1,1,0,0,0
MC,2020-05-02,1,1,0,0,0,0
MD,2020-05-02,138,138,0,0,0,0
ML,2020-05-02,2,2,0,0,0,0
NC,2020-05-02,14,13,1,0,0,0
PV,2020-05-02,45,41,0,4,0,0
RI,2020-05-02,2,2,0,0,0,0
VC,2020-05-02,24,20,4,0,0,0
AN,2020-05-03,11,6,5,0,0,0
AR,2020-05-03,17,16,0,0,0,1
AS,2020-05-03,2,2,0,0,0,0
CB,2020-05-03,2,2,0,0,0,0
CE,2020-05-03,0,0,0,0,0,0
CL,2020-05-03,45,38,7,0,0,0
CM,2020-05-03,52,34,18,0,0,0
CN,2020-05-03,5,5,0,0,0,0
CT,2020-05-03,74,71,0,0,1,2
EX,2020-05-03,4,0,4,0,0,0
GA,2020-05-03,24,19,4,0,1,0
IB,2020-05-03,1,1,0,0,0,0
MC,2020-05-03,0,0,0,0,0,0
MD,2020-05-03,156,156,0,0,0,0
ML,2020-05-03,2,2,0,0,0,0
NC,2020-05-03,23,22,1,0,0,0
PV,2020-05-03,16,14,0,1,0,1
RI,2020-05-03,1,1,0,0,0,0
VC,2020-05-03,16,13,2,0,0,1
AN,2020-05-04,22,16,6,0,0,0
AR,2020-05-04,34,26,0,0,0,8
AS,2020-05-04,1,1,0,0,0,0
CB,2020-05-04,4,4,0,0,0,0
CE,2020-05-04,0,0,0,0,0,0
CL,2020-05-04,87,76,11,0,0,0
CM,2020-05-04,147,88,59,0,0,0
CN,2020-05-04,1,0,0,0,0,1
CT,2020-05-04,184,168,0,0,0,16
EX,2020-05-04,9,7,2,0,0,0
GA,2020-05-04,25,19,2,0,4,0
IB,2020-05-04,5,4,1,0,0,0
MC,2020-05-04,7,3,4,0,0,0
MD,2020-05-04,373,373,0,0,0,0
ML,2020-05-04,0,0,0,0,0,0
NC,2020-05-04,16,16,0,0,0,0
PV,2020-05-04,39,34,0,5,0,0
RI,2020-05-04,10,10,0,0,0,0
VC,2020-05-04,47,36,9,1,0,1
AN,2020-05-05,55,49,6,0,0,0
AR,2020-05-05,23,21,0,0,0,2
AS,2020-05-05,5,5,0,0,0,0
CB,2020-05-05,4,4,0,0,0,0
CE,2020-05-05,8,8,0,0,0,0
CL,2020-05-05,90,76,14,0,0,0
CM,2020-05-05,128,63,64,0,0,1
CN,2020-05-05,5,5,0,0,0,0
CT,2020-05-05,186,178,0,0,0,8
EX,2020-05-05,13,10,3,0,0,0
GA,2020-05-05,17,13,2,0,2,0
IB,2020-05-05,6,5,1,0,0,0
MC,2020-05-05,9,4,5,0,0,0
MD,2020-05-05,303,303,0,0,0,0
ML,2020-05-05,0,0,0,0,0,0
NC,2020-05-05,22,21,1,0,0,0
PV,2020-05-05,46,37,0,8,0,1
RI,2020-05-05,8,8,0,0,0,0
VC,2020-05-05,56,43,13,0,0,0
AN,2020-05-06,28,22,6,0,0,0
AR,2020-05-06,29,21,0,0,0,8
AS,2020-05-06,9,9,0,0,0,0
CB,2020-05-06,13,13,0,0,0,0
CE,2020-05-06,0,0,0,0,0,0
CL,2020-05-06,83,71,12,0,0,0
CM,2020-05-06,127,61,66,0,0,0
CN,2020-05-06,4,4,0,0,0,0
CT,2020-05-06,218,209,0,0,0,9
EX,2020-05-06,31,27,4,0,0,0
GA,2020-05-06,31,29,0,0,2,0
IB,2020-05-06,8,6,2,0,0,0
MC,2020-05-06,6,4,2,0,0,0
MD,2020-05-06,282,282,0,0,0,0
ML,2020-05-06,0,0,0,0,0,0
NC,2020-05-06,18,17,1,0,0,0
PV,2020-05-06,39,31,0,7,0,1
RI,2020-05-06,9,8,1,0,0,0
VC,2020-05-06,46,35,10,0,0,1
AN,2020-05-07,24,18,6,0,0,0
AR,2020-05-07,23,21,0,0,0,2
AS,2020-05-07,8,8,0,0,0,0
CB,2020-05-07,16,16,0,0,0,0
CE,2020-05-07,0,0,0,0,0,0
CL,2020-05-07,96,86,10,0,0,0
CM,2020-05-07,116,64,51,0,0,1
CN,2020-05-07,11,11,0,0,0,0
CT,2020-05-07,186,178,0,0,0,8
EX,2020-05-07,29,28,1,0,0,0
GA,2020-05-07,24,22,1,0,1,0
IB,2020-05-07,6,6,0,0,0,0
MC,2020-05-07,5,3,2,0,0,0
MD,2020-05-07,272,272,0,0,0,0
ML,2020-05-07,0,0,0,0,0,0
NC,2020-05-07,31,28,3,0,0,0
PV,2020-05-07,63,51,0,12,0,0
RI,2020-05-07,5,5,0,0,0,0
VC,2020-05-07,47,35,10,1,0,1
AN,2020-05-08,28,23,5,0,0,0
AR,2020-05-08,29,24,0,0,0,5
AS,2020-05-08,6,6,0,0,0,0
CB,2020-05-08,0,0,0,0,0,0
CE,2020-05-08,1,1,0,0,0,0
CL,2020-05-08,110,98,12,0,0,0
CM,2020-05-08,103,59,44,0,0,0
CN,2020-05-08,7,7,0,0,0,0
CT,2020-05-08,207,203,0,0,0,4
EX,2020-05-08,19,18,1,0,0,0
GA,2020-05-08,14,11,1,0,2,0
IB,2020-05-08,4,2,2,0,0,0
MC,2020-05-08,9,9,0,0,0,0
MD,2020-05-08,234,234,0,0,0,0
ML,2020-05-08,0,0,0,0,0,0
NC,2020-05-08,29,29,0,0,0,0
PV,2020-05-08,78,63,0,14,0,1
RI,2020-05-08,0,0,0,0,0,0
VC,2020-05-08,45,33,10,0,0,2
AN,2020-05-09,20,16,4,0,0,0
AR,2020-05-09,20,18,0,0,0,2
AS,2020-05-09,2,2,0,0,0,0
CB,2020-05-09,3,3,0,0,0,0
CE,2020-05-09,0,0,0,0,0,0
CL,2020-05-09,55,50,5,0,0,0
CM,2020-05-09,58,40,18,0,0,0
CN,2020-05-09,3,3,0,0,0,0
CT,2020-05-09,145,143,0,0,0,2
EX,2020-05-09,8,8,0,0,0,0
GA,2020-05-09,18,15,3,0,0,0
IB,2020-05-09,2,2,0,0,0,0
MC,2020-05-09,1,1,0,0,0,0
MD,2020-05-09,86,86,0,0,0,0
ML,2020-05-09,0,0,0,0,0,0
NC,2020-05-09,11,11,0,0,0,0
PV,2020-05-09,40,30,0,10,0,0
RI,2020-05-09,0,0,0,0,0,0
VC,2020-05-09,22,20,2,0,0,0
AN,2020-05-10,19,13,6,0,0,0
AR,2020-05-10,23,23,0,0,0,0
AS,2020-05-10,4,4,0,0,0,0
CB,2020-05-10,1,1,0,0,0,0
CE,2020-05-10,0,0,0,0,0,0
CL,2020-05-10,27,24,3,0,0,0
CM,2020-05-10,39,22,17,0,0,0
CN,2020-05-10,6,6,0,0,0,0
CT,2020-05-10,76,75,0,0,0,1
EX,2020-05-10,3,3,0,0,0,0
GA,2020-05-10,15,11,4,0,0,0
IB,2020-05-10,2,1,1,0,0,0
MC,2020-05-10,4,4,0,0,0,0
MD,2020-05-10,55,55,0,0,0,0
ML,2020-05-10,0,0,0,0,0,0
NC,2020-05-10,17,14,3,0,0,0
PV,2020-05-10,17,9,0,6,0,2
RI,2020-05-10,1,1,0,0,0,0
VC,2020-05-10,9,7,2,0,0,0
AN,2020-05-11,23,23,0,0,0,0
AR,2020-05-11,8,8,0,0,0,0
AS,2020-05-11,2,2,0,0,0,0
CB,2020-05-11,5,5,0,0,0,0
CE,2020-05-11,4,4,0,0,0,0
CL,2020-05-11,30,29,0,0,1,0
CM,2020-05-11,83,50,27,0,6,0
CN,2020-05-11,3,3,0,0,0,0
CT,2020-05-11,99,62,0,0,32,5
EX,2020-05-11,6,4,2,0,0,0
GA,2020-05-11,4,4,0,0,0,0
IB,2020-05-11,7,7,0,0,0,0
MC,2020-05-11,3,2,1,0,0,0
MD,2020-05-11,219,219,0,0,0,0
ML,2020-05-11,0,0,0,0,0,0
NC,2020-05-11,9,9,0,0,0,0
PV,2020-05-11,43,32,0,11,0,0
RI,2020-05-11,0,0,0,0,0,0
VC,2020-05-11,22,21,0,1,0,0
AN,2020-05-12,21,21,0,0,0,0
AR,2020-05-12,26,26,0,0,0,0
AS,2020-05-12,4,4,0,0,0,0
CB,2020-05-12,8,8,0,0,0,0
CE,2020-05-12,1,1,0,0,0,0
CL,2020-05-12,46,45,0,0,1,0
CM,2020-05-12,105,65,33,0,7,0
CN,2020-05-12,2,2,0,0,0,0
CT,2020-05-12,88,46,0,0,30,12
EX,2020-05-12,20,17,1,0,2,0
GA,2020-05-12,19,19,0,0,0,0
IB,2020-05-12,6,6,0,0,0,0
MC,2020-05-12,8,7,1,0,0,0
MD,2020-05-12,246,246,0,0,0,0
ML,2020-05-12,0,0,0,0,0,0
NC,2020-05-12,11,11,0,0,0,0
PV,2020-05-12,42,27,0,14,0,1
RI,2020-05-12,4,4,0,0,0,0
VC,2020-05-12,28,28,0,0,0,0
AN,2020-05-13,18,17,0,1,0,0
AR,2020-05-13,43,42,0,0,1,0
AS,2020-05-13,1,1,0,0,0,0
CB,2020-05-13,2,2,0,0,0,0
CE,2020-05-13,1,1,0,0,0,0
CL,2020-05-13,68,67,0,0,1,0
CM,2020-05-13,87,59,13,0,15,0
CN,2020-05-13,7,7,0,0,0,0
CT,2020-05-13,186,149,0,0,36,1
EX,2020-05-13,15,12,3,0,0,0
GA,2020-05-13,13,13,0,0,0,0
IB,2020-05-13,10,10,0,0,0,0
MC,2020-05-13,6,5,0,1,0,0
MD,2020-05-13,230,230,0,0,0,0
ML,2020-05-13,0,0,0,0,0,0
NC,2020-05-13,14,14,0,0,0,0
PV,2020-05-13,48,36,0,12,0,0
RI,2020-05-13,5,5,0,0,0,0
VC,2020-05-13,26,25,0,1,0,0
AN,2020-05-14,18,15,0,1,2,0
AR,2020-05-14,27,26,0,0,1,0
AS,2020-05-14,7,7,0,0,0,0
CB,2020-05-14,5,5,0,0,0,0
CE,2020-05-14,0,0,0,0,0,0
CL,2020-05-14,57,56,0,0,1,0
CM,2020-05-14,63,47,12,0,4,0
CN,2020-05-14,4,4,0,0,0,0
CT,2020-05-14,218,168,0,0,50,0
EX,2020-05-14,6,2,2,1,1,0
GA,2020-05-14,4,4,0,0,0,0
IB,2020-05-14,17,17,0,0,0,0
MC,2020-05-14,11,10,0,0,1,0
MD,2020-05-14,248,248,0,0,0,0
ML,2020-05-14,0,0,0,0,0,0
NC,2020-05-14,23,23,0,0,0,0
PV,2020-05-14,36,29,0,7,0,0
RI,2020-05-14,2,2,0,0,0,0
VC,2020-05-14,31,31,0,0,0,0
AN,2020-05-15,35,33,0,1,1,0
AR,2020-05-15,29,22,0,0,7,0
AS,2020-05-15,2,2,0,0,0,0
CB,2020-05-15,2,2,0,0,0,0
CE,2020-05-15,0,0,0,0,0,0
CL,2020-05-15,64,63,0,0,1,0
CM,2020-05-15,83,53,25,0,5,0
CN,2020-05-15,6,6,0,0,0,0
CT,2020-05-15,256,216,0,0,40,0
EX,2020-05-15,10,5,5,0,0,0
GA,2020-05-15,9,9,0,0,0,0
IB,2020-05-15,14,14,0,0,0,0
MC,2020-05-15,5,5,0,0,0,0
MD,2020-05-15,190,190,0,0,0,0
ML,2020-05-15,0,0,0,0,0,0
NC,2020-05-15,10,10,0,0,0,0
PV,2020-05-15,38,21,0,17,0,0
RI,2020-05-15,7,7,0,0,0,0
VC,2020-05-15,29,29,0,0,0,0
AN,2020-05-16,8,8,0,0,0,0
AR,2020-05-16,13,13,0,0,0,0
AS,2020-05-16,0,0,0,0,0,0
CB,2020-05-16,4,4,0,0,0,0
CE,2020-05-16,0,0,0,0,0,0
CL,2020-05-16,45,44,0,0,1,0
CM,2020-05-16,20,16,0,0,4,0
CN,2020-05-16,5,5,0,0,0,0
CT,2020-05-16,143,143,0,0,0,0
EX,2020-05-16,1,1,0,0,0,0
GA,2020-05-16,5,5,0,0,0,0
IB,2020-05-16,5,5,0,0,0,0
MC,2020-05-16,1,1,0,0,0,0
MD,2020-05-16,32,32,0,0,0,0
ML,2020-05-16,2,2,0,0,0,0
NC,2020-05-16,9,9,0,0,0,0
PV,2020-05-16,21,13,0,8,0,0
RI,2020-05-16,1,1,0,0,0,0
VC,2020-05-16,29,29,0,0,0,0
AN,2020-05-17,6,6,0,0,0,0
AR,2020-05-17,13,13,0,0,0,0
AS,2020-05-17,4,4,0,0,0,0
CB,2020-05-17,3,3,0,0,0,0
CE,2020-05-17,1,1,0,0,0,0
CL,2020-05-17,14,14,0,0,0,0
CM,2020-05-17,16,13,0,0,3,0
CN,2020-05-17,0,0,0,0,0,0
CT,2020-05-17,66,66,0,0,0,0
EX,2020-05-17,1,1,0,0,0,0
GA,2020-05-17,2,2,0,0,0,0
IB,2020-05-17,5,5,0,0,0,0
MC,2020-05-17,4,4,0,0,0,0
MD,2020-05-17,49,49,0,0,0,0
ML,2020-05-17,0,0,0,0,0,0
NC,2020-05-17,28,28,0,0,0,0
PV,2020-05-17,14,6,0,8,0,0
RI,2020-05-17,0,0,0,0,0,0
VC,2020-05-17,13,13,0,0,0,0
AN,2020-05-18,16,16,0,0,0,0
AR,2020-05-18,22,22,0,0,0,0
AS,2020-05-18,3,3,0,0,0,0
CB,2020-05-18,0,0,0,0,0,0
CE,2020-05-18,2,2,0,0,0,0
CL,2020-05-18,40,38,0,0,2,0
CM,2020-05-18,48,43,1,0,4,0
CN,2020-05-18,2,2,0,0,0,0
CT,2020-05-18,236,198,0,0,38,0
EX,2020-05-18,4,3,1,0,0,0
GA,2020-05-18,6,5,0,0,1,0
IB,2020-05-18,12,11,1,0,0,0
MC,2020-05-18,3,3,0,0,0,0
MD,2020-05-18,151,151,0,0,0,0
ML,2020-05-18,0,0,0,0,0,0
NC,2020-05-18,8,8,0,0,0,0
PV,2020-05-18,35,22,0,13,0,0
RI,2020-05-18,7,6,0,0,0,1
VC,2020-05-18,16,16,0,0,0,0
AN,2020-05-19,17,16,0,0,1,0
AR,2020-05-19,28,28,0,0,0,0
AS,2020-05-19,1,1,0,0,0,0
CB,2020-05-19,6,6,0,0,0,0
CE,2020-05-19,1,1,0,0,0,0
CL,2020-05-19,56,56,0,0,0,0
CM,2020-05-19,72,60,0,0,11,1
CN,2020-05-19,11,11,0,0,0,0
CT,2020-05-19,320,268,0,0,52,0
EX,2020-05-19,4,2,2,0,0,0
GA,2020-05-19,15,15,0,0,0,0
IB,2020-05-19,10,9,1,0,0,0
MC,2020-05-19,5,5,0,0,0,0
MD,2020-05-19,206,206,0,0,0,0
ML,2020-05-19,0,0,0,0,0,0
NC,2020-05-19,13,13,0,0,0,0
PV,2020-05-19,31,19,0,12,0,0
RI,2020-05-19,3,3,0,0,0,0
VC,2020-05-19,26,26,0,0,0,0
AN,2020-05-20,29,29,0,0,0,0
AR,2020-05-20,20,19,0,0,1,0
AS,2020-05-20,0,0,0,0,0,0
CB,2020-05-20,2,2,0,0,0,0
CE,2020-05-20,1,1,0,0,0,0
CL,2020-05-20,39,38,0,0,1,0
CM,2020-05-20,33,33,0,0,0,0
CN,2020-05-20,5,5,0,0,0,0
CT,2020-05-20,267,210,0,0,57,0
EX,2020-05-20,4,2,1,1,0,0
GA,2020-05-20,10,10,0,0,0,0
IB,2020-05-20,12,11,1,0,0,0
MC,2020-05-20,5,5,0,0,0,0
MD,2020-05-20,202,202,0,0,0,0
ML,2020-05-20,0,0,0,0,0,0
NC,2020-05-20,9,9,0,0,0,0
PV,2020-05-20,35,13,0,22,0,0
RI,2020-05-20,0,0,0,0,0,0
VC,2020-05-20,35,35,0,0,0,0
AN,2020-05-21,12,12,0,0,0,0
AR,2020-05-21,25,25,0,0,0,0
AS,2020-05-21,1,1,0,0,0,0
CB,2020-05-21,5,5,0,0,0,0
CE,2020-05-21,3,3,0,0,0,0
CL,2020-05-21,61,59,0,0,2,0
CM,2020-05-21,32,32,0,0,0,0
CN,2020-05-21,6,6,0,0,0,0
CT,2020-05-21,365,294,0,0,71,0
EX,2020-05-21,4,4,0,0,0,0
GA,2020-05-21,14,14,0,0,0,0
IB,2020-05-21,8,7,1,0,0,0
MC,2020-05-21,2,2,0,0,0,0
MD,2020-05-21,182,182,0,0,0,0
ML,2020-05-21,0,0,0,0,0,0
NC,2020-05-21,10,10,0,0,0,0
PV,2020-05-21,30,14,0,16,0,0
RI,2020-05-21,3,3,0,0,0,0
VC,2020-05-21,20,20,0,0,0,0
AN,2020-05-22,13,13,0,0,0,0
AR,2020-05-22,12,11,0,0,1,0
AS,2020-05-22,0,0,0,0,0,0
CB,2020-05-22,4,3,0,0,0,1
CE,2020-05-22,0,0,0,0,0,0
CL,2020-05-22,70,69,0,0,1,0
CM,2020-05-22,66,59,0,0,6,1
CN,2020-05-22,3,3,0,0,0,0
CT,2020-05-22,417,345,0,0,72,0
