ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AS,2020-07-04,0,0,0,0,0,0
CB,2020-07-04,1,1,0,0,0,0
CE,2020-07-04,0,0,0,0,0,0
CL,2020-07-04,8,8,0,0,0,0
CM,2020-07-04,15,14,0,0,1,0
CN,2020-07-04,1,1,0,0,0,0
CT,2020-07-04,136,134,0,0,2,0
EX,2020-07-04,4,4,0,0,0,0
GA,2020-07-04,27,27,0,0,0,0
IB,2020-07-04,4,4,0,0,0,0
MC,2020-07-04,3,3,0,0,0,0
MD,2020-07-04,18,18,0,0,0,0
ML,2020-07-04,0,0,0,0,0,0
NC,2020-07-04,2,2,0,0,0,0
PV,2020-07-04,24,13,0,11,0,0
RI,2020-07-04,0,0,0,0,0,0
VC,2020-07-04,4,4,0,0,0,0
AN,2020-07-05,12,12,0,0,0,0
AR,2020-07-05,12,12,0,0,0,0
AS,2020-07-05,0,0,0,0,0,0
CB,2020-07-05,0,0,0,0,0,0
CE,2020-07-05,0,0,0,0,0,0
CL,2020-07-05,0,0,0,0,0,0
CM,2020-07-05,6,6,0,0,0,0
CN,2020-07-05,0,0,0,0,0,0
CT,2020-07-05,104,102,0,1,0,1
EX,2020-07-05,1,1,0,0,0,0
GA,2020-07-05,23,23,0,0,0,0
IB,2020-07-05,0,0,0,0,0,0
MC,2020-07-05,2,2,0,0,0,0
MD,2020-07-05,18,18,0,0,0,0
ML,2020-07-05,0,0,0,0,0,0
NC,2020-07-05,4,4,0,0,0,0
PV,2020-07-05,15,9,0,6,0,0
RI,2020-07-05,0,0,0,0,0,0
VC,2020-07-05,9,9,0,0,0,0
AN,2020-07-06,12,12,0,0,0,0
AR,2020-07-06,28,27,0,0,1,0
AS,2020-07-06,0,0,0,0,0,0
CB,2020-07-06,0,0,0,0,0,0
CE,2020-07-06,0,0,0,0,0,0
CL,2020-07-06,8,7,0,0,1,0
CM,2020-07-06,21,21,0,0,0,0
CN,2020-07-06,1,1,0,0,0,0
CT,2020-07-06,173,159,0,0,0,14
EX,2020-07-06,1,1,0,0,0,0
GA,2020-07-06,6,6,0,0,0,0
IB,2020-07-06,1,1,0,0,0,0
MC,2020-07-06,3,3,0,0,0,0
MD,2020-07-06,33,33,0,0,0,0
ML,2020-07-06,0,0,0,0,0,0
NC,2020-07-06,3,3,0,0,0,0
PV,2020-07-06,35,20,0,15,0,0
RI,2020-07-06,0,0,0,0,0,0
VC,2020-07-06,19,19,0,0,0,0
AN,2020-07-07,37,37,0,0,0,0
AR,2020-07-07,56,56,0,0,0,0
AS,2020-07-07,1,1,0,0,0,0
CB,2020-07-07,0,0,0,0,0,0
CE,2020-07-07,0,0,0,0,0,0
CL,2020-07-07,10,9,0,0,1,0
CM,2020-07-07,24,22,0,0,2,0
CN,2020-07-07,0,0,0,0,0,0
CT,2020-07-07,379,374,0,2,3,0
EX,2020-07-07,10,10,0,0,0,0
GA,2020-07-07,34,34,0,0,0,0
IB,2020-07-07,3,3,0,0,0,0
MC,2020-07-07,8,8,0,0,0,0
MD,2020-07-07,66,66,0,0,0,0
ML,2020-07-07,0,0,0,0,0,0
NC,2020-07-07,5,5,0,0,0,0
PV,2020-07-07,52,33,0,19,0,0
RI,2020-07-07,1,1,0,0,0,0
VC,2020-07-07,23,23,0,0,0,0
AN,2020-07-08,54,54,0,0,0,0
AR,2020-07-08,57,57,0,0,0,0
AS,2020-07-08,0,0,0,0,0,0
CB,2020-07-08,1,1,0,0,0,0
CE,2020-07-08,0,0,0,0,0,0
CL,2020-07-08,10,10,0,0,0,0
CM,2020-07-08,21,19,0,0,2,0
CN,2020-07-08,6,6,0,0,0,0
CT,2020-07-08,422,419,0,0,2,1
EX,2020-07-08,6,6,0,0,0,0
GA,2020-07-08,27,27,0,0,0,0
IB,2020-07-08,5,5,0,0,0,0
MC,2020-07-08,11,11,0,0,0,0
MD,2020-07-08,46,46,0,0,0,0
ML,2020-07-08,0,0,0,0,0,0
NC,2020-07-08,4,4,0,0,0,0
PV,2020-07-08,50,31,0,19,0,0
RI,2020-07-08,1,1,0,0,0,0
VC,2020-07-08,20,20,0,0,0,0
AN,2020-07-09,42,42,0,0,0,0
AR,2020-07-09,67,67,0,0,0,0
AS,2020-07-09,1,1,0,0,0,0
CB,2020-07-09,0,0,0,0,0,0
CE,2020-07-09,0,0,0,0,0,0
CL,2020-07-09,9,9,0,0,0,0
CM,2020-07-09,32,31,0,0,1,0
CN,2020-07-09,5,5,0,0,0,0
CT,2020-07-09,494,493,0,0,0,1
EX,2020-07-09,26,26,0,0,0,0
GA,2020-07-09,33,33,0,0,0,0
IB,2020-07-09,2,2,0,0,0,0
MC,2020-07-09,5,5,0,0,0,0
MD,2020-07-09,41,41,0,0,0,0
ML,2020-07-09,0,0,0,0,0,0
NC,2020-07-09,26,26,0,0,0,0
PV,2020-07-09,35,26,0,9,0,0
RI,2020-07-09,1,1,0,0,0,0
VC,2020-07-09,27,27,0,0,0,0
AN,2020-07-10,51,51,0,0,0,0
AR,2020-07-10,67,67,0,0,0,0
AS,2020-07-10,0,0,0,0,0,0
CB,2020-07-10,2,2,0,0,0,0
CE,2020-07-10,0,0,0,0,0,0
CL,2020-07-10,16,14,0,0,2,0
CM,2020-07-10,24,23,0,0,1,0
CN,2020-07-10,2,2,0,0,0,0
CT,2020-07-10,729,727,0,1,0,1
EX,2020-07-10,47,47,0,0,0,0
GA,2020-07-10,7,7,0,0,0,0
IB,2020-07-10,10,10,0,0,0,0
MC,2020-07-10,9,9,0,0,0,0
MD,2020-07-10,70,70,0,0,0,0
ML,2020-07-10,0,0,0,0,0,0
NC,2020-07-10,28,28,0,0,0,0
PV,2020-07-10,45,32,0,13,0,0
RI,2020-07-10,15,15,0,0,0,0
VC,2020-07-10,24,24,0,0,0,0
AN,2020-07-11,43,43,0,0,0,0
AR,2020-07-11,118,118,0,0,0,0
AS,2020-07-11,0,0,0,0,0,0
CB,2020-07-11,2,2,0,0,0,0
CE,2020-07-11,0,0,0,0,0,0
CL,2020-07-11,12,12,0,0,0,0
CM,2020-07-11,14,13,0,0,1,0
CN,2020-07-11,1,1,0,0,0,0
CT,2020-07-11,252,252,0,0,0,0
EX,2020-07-11,22,22,0,0,0,0
GA,2020-07-11,8,8,0,0,0,0
IB,2020-07-11,4,4,0,0,0,0
MC,2020-07-11,19,19,0,0,0,0
MD,2020-07-11,18,18,0,0,0,0
ML,2020-07-11,0,0,0,0,0,0
NC,2020-07-11,35,35,0,0,0,0
PV,2020-07-11,41,33,0,8,0,0
RI,2020-07-11,3,3,0,0,0,0
VC,2020-07-11,23,23,0,0,0,0
AN,2020-07-12,20,20,0,0,0,0
AR,2020-07-12,37,37,0,0,0,0
AS,2020-07-12,0,0,0,0,0,0
CB,2020-07-12,2,2,0,0,0,0
CE,2020-07-12,0,0,0,0,0,0
CL,2020-07-12,7,7,0,0,0,0
CM,2020-07-12,10,10,0,0,0,0
CN,2020-07-12,1,1,0,0,0,0
CT,2020-07-12,211,210,0,0,1,0
EX,2020-07-12,14,14,0,0,0,0
GA,2020-07-12,6,6,0,0,0,0
IB,2020-07-12,5,5,0,0,0,0
MC,2020-07-12,9,9,0,0,0,0
MD,2020-07-12,12,12,0,0,0,0
ML,2020-07-12,0,0,0,0,0,0
NC,2020-07-12,10,10,0,0,0,0
PV,2020-07-12,29,24,0,5,0,0
RI,2020-07-12,3,3,0,0,0,0
VC,2020-07-12,14,14,0,0,0,0
AN,2020-07-13,30,30,0,0,0,0
AR,2020-07-13,94,94,0,0,0,0
AS,2020-07-13,5,5,0,0,0,0
CB,2020-07-13,0,0,0,0,0,0
CE,2020-07-13,0,0,0,0,0,0
CL,2020-07-13,18,17,0,0,1,0
CM,2020-07-13,19,19,0,0,0,0
CN,2020-07-13,5,5,0,0,0,0
CT,2020-07-13,535,530,0,0,4,1
EX,2020-07-13,10,10,0,0,0,0
GA,2020-07-13,5,5,0,0,0,0
IB,2020-07-13,1,1,0,0,0,0
MC,2020-07-13,4,4,0,0,0,0
MD,2020-07-13,51,51,0,0,0,0
ML,2020-07-13,0,0,0,0,0,0
NC,2020-07-13,15,15,0,0,0,0
PV,2020-07-13,46,33,0,13,0,0
RI,2020-07-13,2,2,0,0,0,0
VC,2020-07-13,15,15,0,0,0,0
AN,2020-07-14,85,85,0,0,0,0
AR,2020-07-14,172,172,0,0,0,0
AS,2020-07-14,0,0,0,0,0,0
CB,2020-07-14,3,3,0,0,0,0
CE,2020-07-14,2,1,0,1,0,0
CL,2020-07-14,17,17,0,0,0,0
CM,2020-07-14,36,35,0,0,1,0
CN,2020-07-14,5,5,0,0,0,0
CT,2020-07-14,698,694,0,0,3,1
EX,2020-07-14,6,6,0,0,0,0
GA,2020-07-14,10,10,0,0,0,0
IB,2020-07-14,5,5,0,0,0,0
MC,2020-07-14,4,4,0,0,0,0
MD,2020-07-14,93,93,0,0,0,0
ML,2020-07-14,2,2,0,0,0,0
NC,2020-07-14,17,17,0,0,0,0
PV,2020-07-14,70,54,0,16,0,0
RI,2020-07-14,4,4,0,0,0,0
VC,2020-07-14,27,27,0,0,0,0
AN,2020-07-15,47,46,0,0,1,0
AR,2020-07-15,272,272,0,0,0,0
AS,2020-07-15,0,0,0,0,0,0
CB,2020-07-15,2,2,0,0,0,0
CE,2020-07-15,0,0,0,0,0,0
CL,2020-07-15,16,15,0,0,1,0
CM,2020-07-15,35,31,0,0,4,0
CN,2020-07-15,13,13,0,0,0,0
CT,2020-07-15,884,880,0,0,1,3
EX,2020-07-15,10,10,0,0,0,0
GA,2020-07-15,11,11,0,0,0,0
IB,2020-07-15,13,13,0,0,0,0
MC,2020-07-15,5,5,0,0,0,0
MD,2020-07-15,73,73,0,0,0,0
ML,2020-07-15,0,0,0,0,0,0
NC,2020-07-15,49,49,0,0,0,0
PV,2020-07-15,71,54,0,17,0,0
RI,2020-07-15,1,1,0,0,0,0
VC,2020-07-15,59,59,0,0,0,0
AN,2020-07-16,78,78,0,0,0,0
AR,2020-07-16,254,254,0,0,0,0
AS,2020-07-16,0,0,0,0,0,0
CB,2020-07-16,1,1,0,0,0,0
CE,2020-07-16,0,0,0,0,0,0
CL,2020-07-16,21,21,0,0,0,0
CM,2020-07-16,29,25,0,0,4,0
CN,2020-07-16,3,3,0,0,0,0
CT,2020-07-16,859,853,0,1,3,2
EX,2020-07-16,26,26,0,0,0,0
GA,2020-07-16,15,15,0,0,0,0
IB,2020-07-16,13,13,0,0,0,0
MC,2020-07-16,19,19,0,0,0,0
MD,2020-07-16,94,94,0,0,0,0
ML,2020-07-16,1,1,0,0,0,0
NC,2020-07-16,54,54,0,0,0,0
PV,2020-07-16,99,70,0,29,0,0
RI,2020-07-16,2,2,0,0,0,0
VC,2020-07-16,64,64,0,0,0,0
AN,2020-07-17,114,114,0,0,0,0
AR,2020-07-17,312,312,0,0,0,0
AS,2020-07-17,1,1,0,0,0,0
CB,2020-07-17,2,2,0,0,0,0
CE,2020-07-17,0,0,0,0,0,0
CL,2020-07-17,18,17,0,0,1,0
CM,2020-07-17,33,29,0,0,4,0
CN,2020-07-17,9,9,0,0,0,0
CT,2020-07-17,1081,1079,0,0,1,1
EX,2020-07-17,7,7,0,0,0,0
GA,2020-07-17,9,9,0,0,0,0
IB,2020-07-17,6,6,0,0,0,0
MC,2020-07-17,23,23,0,0,0,0
MD,2020-07-17,188,188,0,0,0,0
ML,2020-07-17,0,0,0,0,0,0
NC,2020-07-17,57,57,0,0,0,0
PV,2020-07-17,147,113,0,34,0,0
RI,2020-07-17,8,2,0,0,0,6
VC,2020-07-17,71,71,0,0,0,0
AN,2020-07-18,104,104,0,0,0,0
AR,2020-07-18,266,266,0,0,0,0
AS,2020-07-18,1,1,0,0,0,0
CB,2020-07-18,8,8,0,0,0,0
CE,2020-07-18,0,0,0,0,0,0
CL,2020-07-18,15,15,0,0,0,0
CM,2020-07-18,19,14,0,0,5,0
CN,2020-07-18,12,12,0,0,0,0
CT,2020-07-18,634,631,0,0,1,2
EX,2020-07-18,6,6,0,0,0,0
GA,2020-07-18,4,4,0,0,0,0
IB,2020-07-18,6,6,0,0,0,0
MC,2020-07-18,15,15,0,0,0,0
MD,2020-07-18,47,47,0,0,0,0
ML,2020-07-18,0,0,0,0,0,0
NC,2020-07-18,61,61,0,0,0,0
PV,2020-07-18,232,196,0,36,0,0
RI,2020-07-18,3,1,0,0,0,2
VC,2020-07-18,94,94,0,0,0,0
AN,2020-07-19,88,88,0,0,0,0
AR,2020-07-19,305,305,0,0,0,0
AS,2020-07-19,1,1,0,0,0,0
CB,2020-07-19,12,12,0,0,0,0
CE,2020-07-19,0,0,0,0,0,0
CL,2020-07-19,13,12,0,0,1,0
CM,2020-07-19,9,9,0,0,0,0
CN,2020-07-19,47,47,0,0,0,0
CT,2020-07-19,401,400,0,0,0,1
EX,2020-07-19,6,6,0,0,0,0
GA,2020-07-19,6,6,0,0,0,0
IB,2020-07-19,4,4,0,0,0,0
MC,2020-07-19,29,29,0,0,0,0
MD,2020-07-19,22,22,0,0,0,0
ML,2020-07-19,0,0,0,0,0,0
NC,2020-07-19,30,30,0,0,0,0
PV,2020-07-19,134,112,0,22,0,0
RI,2020-07-19,0,0,0,0,0,0
VC,2020-07-19,66,66,0,0,0,0
AN,2020-07-20,98,98,0,0,0,0
AR,2020-07-20,199,199,0,0,0,0
AS,2020-07-20,2,2,0,0,0,0
CB,2020-07-20,2,2,0,0,0,0
CE,2020-07-20,0,0,0,0,0,0
CL,2020-07-20,35,34,0,0,1,0
CM,2020-07-20,27,18,0,0,9,0
CN,2020-07-20,2,2,0,0,0,0
CT,2020-07-20,850,845,0,0,4,1
EX,2020-07-20,10,10,0,0,0,0
GA,2020-07-20,10,9,0,0,1,0
IB,2020-07-20,6,6,0,0,0,0
MC,2020-07-20,12,12,0,0,0,0
MD,2020-07-20,82,82,0,0,0,0
ML,2020-07-20,0,0,0,0,0,0
NC,2020-07-20,83,83,0,0,0,0
PV,2020-07-20,109,92,0,17,0,0
RI,2020-07-20,6,6,0,0,0,0
VC,2020-07-20,59,59,0,0,0,0
AN,2020-07-21,56,56,0,0,0,0
AR,2020-07-21,323,323,0,0,0,0
AS,2020-07-21,1,1,0,0,0,0
CB,2020-07-21,1,1,0,0,0,0
CE,2020-07-21,0,0,0,0,0,0
CL,2020-07-21,19,19,0,0,0,0
CM,2020-07-21,33,26,0,0,7,0
CN,2020-07-21,11,11,0,0,0,0
CT,2020-07-21,1242,1219,0,0,22,1
EX,2020-07-21,17,17,0,0,0,0
GA,2020-07-21,23,23,0,0,0,0
IB,2020-07-21,6,6,0,0,0,0
MC,2020-07-21,31,31,0,0,0,0
MD,2020-07-21,181,181,0,0,0,0
ML,2020-07-21,0,0,0,0,0,0
NC,2020-07-21,126,126,0,0,0,0
PV,2020-07-21,141,119,0,22,0,0
RI,2020-07-21,26,25,0,0,1,0
VC,2020-07-21,111,111,0,0,0,0
AN,2020-07-22,81,81,0,0,0,0
AR,2020-07-22,430,430,0,0,0,0
AS,2020-07-22,4,4,0,0,0,0
CB,2020-07-22,4,4,0,0,0,0
CE,2020-07-22,0,0,0,0,0,0
CL,2020-07-22,18,17,0,0,1,0
CM,2020-07-22,46,41,0,0,5,0
CN,2020-07-22,6,6,0,0,0,0
CT,2020-07-22,1162,1153,0,1,7,1
EX,2020-07-22,6,5,0,0,1,0
GA,2020-07-22,11,11,0,0,0,0
IB,2020-07-22,4,4,0,0,0,0
MC,2020-07-22,72,72,0,0,0,0
MD,2020-07-22,171,171,0,0,0,0
ML,2020-07-22,0,0,0,0,0,0
NC,2020-07-22,66,66,0,0,0,0
PV,2020-07-22,164,137,0,27,0,0
RI,2020-07-22,12,12,0,0,0,0
VC,2020-07-22,113,113,0,0,0,0
AN,2020-07-23,109,109,0,0,0,0
AR,2020-07-23,332,332,0,0,0,0
AS,2020-07-23,2,2,0,0,0,0
CB,2020-07-23,9,9,0,0,0,0
CE,2020-07-23,0,0,0,0,0,0
CL,2020-07-23,46,45,0,0,1,0
CM,2020-07-23,31,27,0,0,4,0
CN,2020-07-23,8,8,0,0,0,0
CT,2020-07-23,1141,1132,0,0,7,2
EX,2020-07-23,5,5,0,0,0,0
GA,2020-07-23,27,27,0,0,0,0
IB,2020-07-23,25,25,0,0,0,0
MC,2020-07-23,71,71,0,0,0,0
MD,2020-07-23,214,214,0,0,0,0
ML,2020-07-23,0,0,0,0,0,0
NC,2020-07-23,94,94,0,0,0,0
PV,2020-07-23,146,124,0,22,0,0
RI,2020-07-23,2,2,0,0,0,0
VC,2020-07-23,127,127,0,0,0,0
AN,2020-07-24,133,133,0,0,0,0
AR,2020-07-24,505,505,0,0,0,0
AS,2020-07-24,1,1,0,0,0,0
CB,2020-07-24,6,6,0,0,0,0
CE,2020-07-24,0,0,0,0,0,0
CL,2020-07-24,30,30,0,0,0,0
CM,2020-07-24,42,42,0,0,0,0
CN,2020-07-24,12,11,0,1,0,0
CT,2020-07-24,1174,1164,0,0,10,0
EX,2020-07-24,10,10,0,0,0,0
GA,2020-07-24,29,29,0,0,0,0
IB,2020-07-24,32,32,0,0,0,0
MC,2020-07-24,67,67,0,0,0,0
MD,2020-07-24,459,459,0,0,0,0
ML,2020-07-24,0,0,0,0,0,0
NC,2020-07-24,63,63,0,0,0,0
PV,2020-07-24,139,122,0,17,0,0
RI,2020-07-24,13,13,0,0,0,0
VC,2020-07-24,158,158,0,0,0,0
AN,2020-07-25,101,101,0,0,0,0
AR,2020-07-25,322,322,0,0,0,0
AS,2020-07-25,6,6,0,0,0,0
CB,2020-07-25,6,6,0,0,0,0
CE,2020-07-25,0,0,0,0,0,0
CL,2020-07-25,18,18,0,0,0,0
CM,2020-07-25,36,36,0,0,0,0
CN,2020-07-25,18,18,0,0,0,0
CT,2020-07-25,506,506,0,0,0,0
EX,2020-07-25,1,1,0,0,0,0
GA,2020-07-25,22,22,0,0,0,0
IB,2020-07-25,23,23,0,0,0,0
MC,2020-07-25,74,74,0,0,0,0
MD,2020-07-25,174,174,0,0,0,0
ML,2020-07-25,0,0,0,0,0,0
NC,2020-07-25,81,81,0,0,0,0
PV,2020-07-25,186,169,0,17,0,0
RI,2020-07-25,0,0,0,0,0,0
VC,2020-07-25,154,154,0,0,0,0
AN,2020-07-26,62,62,0,0,0,0
AR,2020-07-26,441,441,0,0,0,0
AS,2020-07-26,5,5,0,0,0,0
CB,2020-07-26,5,5,0,0,0,0
CE,2020-07-26,0,0,0,0,0,0
CL,2020-07-26,5,5,0,0,0,0
CM,2020-07-26,16,16,0,0,0,0
CN,2020-07-26,1,1,0,0,0,0
CT,2020-07-26,462,458,0,0,2,2
EX,2020-07-26,3,3,0,0,0,0
GA,2020-07-26,11,11,0,0,0,0
IB,2020-07-26,37,37,0,0,0,0
MC,2020-07-26,43,43,0,0,0,0
MD,2020-07-26,77,77,0,0,0,0
ML,2020-07-26,0,0,0,0,0,0
NC,2020-07-26,94,94,0,0,0,0
PV,2020-07-26,92,86,0,6,0,0
RI,2020-07-26,0,0,0,0,0,0
VC,2020-07-26,58,58,0,0,0,0
AN,2020-07-27,88,88,0,0,0,0
AR,2020-07-27,423,423,0,0,0,0
AS,2020-07-27,2,2,0,0,0,0
CB,2020-07-27,11,11,0,0,0,0
CE,2020-07-27,0,0,0,0,0,0
CL,2020-07-27,48,48,0,0,0,0
CM,2020-07-27,18,17,0,0,1,0
CN,2020-07-27,5,5,0,0,0,0
CT,2020-07-27,852,843,0,0,9,0
EX,2020-07-27,6,6,0,0,0,0
GA,2020-07-27,9,9,0,0,0,0
IB,2020-07-27,20,20,0,0,0,0
MC,2020-07-27,34,34,0,0,0,0
MD,2020-07-27,243,243,0,0,0,0
ML,2020-07-27,0,0,0,0,0,0
NC,2020-07-27,41,41,0,0,0,0
PV,2020-07-27,141,126,0,15,0,0
RI,2020-07-27,3,3,0,0,0,0
VC,2020-07-27,117,117,0,0,0,0
AN,2020-07-28,109,109,0,0,0,0
AR,2020-07-28,509,509,0,0,0,0
AS,2020-07-28,13,13,0,0,0,0
CB,2020-07-28,1,1,0,0,0,0
CE,2020-07-28,1,1,0,0,0,0
CL,2020-07-28,53,53,0,0,0,0
CM,2020-07-28,46,45,0,0,1,0
CN,2020-07-28,6,6,0,0,0,0
CT,2020-07-28,1277,1273,0,1,3,0
EX,2020-07-28,24,23,0,1,0,0
GA,2020-07-28,20,20,0,0,0,0
IB,2020-07-28,31,31,0,0,0,0
MC,2020-07-28,53,53,0,0,0,0
MD,2020-07-28,451,451,0,0,0,0
ML,2020-07-28,0,0,0,0,0,0
NC,2020-07-28,37,37,0,0,0,0
PV,2020-07-28,159,130,0,29,0,0
RI,2020-07-28,5,5,0,0,0,0
VC,2020-07-28,155,155,0,0,0,0
AN,2020-07-29,151,151,0,0,0,0
AR,2020-07-29,401,401,0,0,0,0
AS,2020-07-29,14,14,0,0,0,0
CB,2020-07-29,7,7,0,0,0,0
CE,2020-07-29,1,1,0,0,0,0
CL,2020-07-29,60,60,0,0,0,0
CM,2020-07-29,61,58,0,0,3,0
CN,2020-07-29,5,5,0,0,0,0
CT,2020-07-29,1341,1330,0,1,9,1
EX,2020-07-29,8,8,0,0,0,0
GA,2020-07-29,21,21,0,0,0,0
IB,2020-07-29,37,37,0,0,0,0
MC,2020-07-29,95,95,0,0,0,0
MD,2020-07-29,452,452,0,0,0,0
ML,2020-07-29,0,0,0,0,0,0
NC,2020-07-29,60,60,0,0,0,0
PV,2020-07-29,215,194,0,21,0,0
RI,2020-07-29,3,3,0,0,0,0
VC,2020-07-29,235,235,0,0,0,0
AN,2020-07-30,203,203,0,0,0,0
AR,2020-07-30,571,571,0,0,0,0
AS,2020-07-30,20,20,0,0,0,0
CB,2020-07-30,14,14,0,0,0,0
CE,2020-07-30,0,0,0,0,0,0
CL,2020-07-30,94,93,0,0,1,0
CM,2020-07-30,41,39,0,0,2,0
CN,2020-07-30,7,7,0,0,0,0
CT,2020-07-30,1157,1149,0,0,7,1
EX,2020-07-30,22,22,0,0,0,0
GA,2020-07-30,32,32,0,0,0,0
IB,2020-07-30,57,57,0,0,0,0
MC,2020-07-30,65,65,0,0,0,0
MD,2020-07-30,626,626,0,0,0,0
ML,2020-07-30,3,3,0,0,0,0
NC,2020-07-30,49,49,0,0,0,0
PV,2020-07-30,216,192,0,24,0,0
RI,2020-07-30,5,5,0,0,0,0
VC,2020-07-30,261,261,0,0,0,0
AN,2020-07-31,246,246,0,0,0,0
AR,2020-07-31,568,568,0,0,0,0
AS,2020-07-31,15,15,0,0,0,0
CB,2020-07-31,17,17,0,0,0,0
CE,2020-07-31,0,0,0,0,0,0
CL,2020-07-31,164,164,0,0,0,0
CM,2020-07-31,48,47,0,0,1,0
CN,2020-07-31,12,12,0,0,0,0
CT,2020-07-31,1252,1241,0,1,9,1
EX,2020-07-31,44,44,0,0,0,0
GA,2020-07-31,39,39,0,0,0,0
IB,2020-07-31,83,83,0,0,0,0
MC,2020-07-31,53,53,0,0,0,0
MD,2020-07-31,815,815,0,0,0,0
ML,2020-07-31,4,4,0,0,0,0
NC,2020-07-31,51,51,0,0,0,0
PV,2020-07-31,217,193,0,24,0,0
RI,2020-07-31,8,8,0,0,0,0
VC,2020-07-31,223,223,0,0,0,0
AN,2020-08-01,193,193,0,0,0,0
AR,2020-08-01,1105,1105,0,0,0,0
AS,2020-08-01,15,15,0,0,0,0
CB,2020-08-01,24,24,0,0,0,0
CE,2020-08-01,0,0,0,0,0,0
CL,2020-08-01,62,62,0,0,0,0
CM,2020-08-01,58,58,0,0,0,0
CN,2020-08-01,25,25,0,0,0,0
CT,2020-08-01,578,576,0,1,1,0
EX,2020-08-01,16,16,0,0,0,0
GA,2020-08-01,26,26,0,0,0,0
IB,2020-08-01,61,61,0,0,0,0
MC,2020-08-01,76,76,0,0,0,0
MD,2020-08-01,279,279,0,0,0,0
ML,2020-08-01,3,3,0,0,0,0
NC,2020-08-01,79,79,0,0,0,0
PV,2020-08-01,213,195,0,18,0,0
RI,2020-08-01,0,0,0,0,0,0
VC,2020-08-01,218,218,0,0,0,0
AN,2020-08-02,163,163,0,0,0,0
AR,2020-08-02,524,524,0,0,0,0
AS,2020-08-02,8,8,0,0,0,0
CB,2020-08-02,22,22,0,0,0,0
CE,2020-08-02,0,0,0,0,0,0
CL,2020-08-02,49,49,0,0,0,0
CM,2020-08-02,40,40,0,0,0,0
CN,2020-08-02,24,24,0,0,0,0
CT,2020-08-02,339,338,0,0,1,0
EX,2020-08-02,15,15,0,0,0,0
GA,2020-08-02,29,29,0,0,0,0
IB,2020-08-02,46,46,0,0,0,0
MC,2020-08-02,45,45,0,0,0,0
MD,2020-08-02,181,181,0,0,0,0
ML,2020-08-02,0,0,0,0,0,0
NC,2020-08-02,76,76,0,0,0,0
PV,2020-08-02,160,145,0,15,0,0
RI,2020-08-02,0,0,0,0,0,0
VC,2020-08-02,115,115,0,0,0,0
AN,2020-08-03,193,193,0,0,0,0
AR,2020-08-03,416,416,0,0,0,0
AS,2020-08-03,6,6,0,0,0,0
CB,2020-08-03,36,35,0,0,0,1
CE,2020-08-03,0,0,0,0,0,0
CL,2020-08-03,58,58,0,0,0,0
CM,2020-08-03,49,49,0,0,0,0
CN,2020-08-03,15,15,0,0,0,0
CT,2020-08-03,857,856,0,0,1,0
EX,2020-08-03,7,7,0,0,0,0
GA,2020-08-03,29,29,0,0,0,0
IB,2020-08-03,94,94,0,0,0,0
MC,2020-08-03,40,39,0,1,0,0
MD,2020-08-03,414,414,0,0,0,0
ML,2020-08-03,1,1,0,0,0,0
NC,2020-08-03,57,57,0,0,0,0
PV,2020-08-03,219,204,0,15,0,0
RI,2020-08-03,7,7,0,0,0,0
VC,2020-08-03,214,214,0,0,0,0
AN,2020-08-04,237,237,0,0,0,0
AR,2020-08-04,605,605,0,0,0,0
AS,2020-08-04,14,14,0,0,0,0
CB,2020-08-04,37,37,0,0,0,0
CE,2020-08-04,0,0,0,0,0,0
CL,2020-08-04,189,189,0,0,0,0
CM,2020-08-04,74,74,0,0,0,0
CN,2020-08-04,17,17,0,0,0,0
CT,2020-08-04,1154,1152,0,1,1,0
EX,2020-08-04,20,20,0,0,0,0
GA,2020-08-04,41,41,0,0,0,0
IB,2020-08-04,142,142,0,0,0,0
MC,2020-08-04,93,93,0,0,0,0
MD,2020-08-04,1096,1096,0,0,0,0
ML,2020-08-04,4,4,0,0,0,0
NC,2020-08-04,67,67,0,0,0,0
PV,2020-08-04,258,230,0,28,0,0
RI,2020-08-04,3,2,0,0,1,0
VC,2020-08-04,347,347,0,0,0,0
AN,2020-08-05,329,329,0,0,0,0
AR,2020-08-05,373,373,0,0,0,0
AS,2020-08-05,34,34,0,0,0,0
CB,2020-08-05,19,19,0,0,0,0
CE,2020-08-05,0,0,0,0,0,0
CL,2020-08-05,242,240,0,0,2,0
CM,2020-08-05,83,80,0,0,3,0
CN,2020-08-05,30,30,0,0,0,0
CT,2020-08-05,1064,1059,0,0,5,0
EX,2020-08-05,38,38,0,0,0,0
GA,2020-08-05,46,46,0,0,0,0
IB,2020-08-05,118,118,0,0,0,0
MC,2020-08-05,76,76,0,0,0,0
MD,2020-08-05,1036,1035,0,1,0,0
ML,2020-08-05,4,4,0,0,0,0
NC,2020-08-05,80,80,0,0,0,0
PV,2020-08-05,344,329,0,15,0,0
RI,2020-08-05,7,7,0,0,0,0
VC,2020-08-05,354,354,0,0,0,0
AN,2020-08-06,324,324,0,0,0,0
AR,2020-08-06,623,622,0,0,1,0
AS,2020-08-06,28,28,0,0,0,0
CB,2020-08-06,30,30,0,0,0,0
CE,2020-08-06,0,0,0,0,0,0
CL,2020-08-06,153,152,0,0,1,0
